shot_id,game_id,player_name,shot_type,shot_zone_basic,shot_distance,shot_made_flag,result,period,minutes_remaining,loc_x,loc_y
246,002200116,Stephen Curry,3PT Field Goal,Right Corner 3,25,1,Made,3,6,58,182
1282,002200102,Stephen Curry,2PT Field Goal,Restricted Area,8,0,Missed,4,3,-78,95
1269,002200101,Stephen Curry,2PT Field Goal,Restricted Area,8,1,Made,4,2,-52,204
1153,002200175,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,1,Made,3,9,29,147
384,002200124,Stephen Curry,3PT Field Goal,Above the Break 3,28,0,Missed,3,7,244,423
854,002200154,Stephen Curry,2PT Field Goal,Mid-Range,20,0,Missed,4,9,-42,196
219,002200114,Stephen Curry,3PT Field Goal,Above the Break 3,30,1,Made,4,11,-191,334
641,002200139,Stephen Curry,3PT Field Goal,Above the Break 3,34,0,Missed,3,2,-80,449
1,002200102,Stephen Curry,3PT Field Goal,Above the Break 3,29,1,Made,2,7,-99,130
112,002200108,Stephen Curry,3PT Field Goal,Above the Break 3,31,1,Made,4,0,-173,217
698,002200143,Stephen Curry,3PT Field Goal,Above the Break 3,31,1,Made,4,3,197,359
1289,002200103,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),4,1,Made,2,8,-213,15
951,002200161,Stephen Curry,2PT Field Goal,Mid-Range,3,0,Missed,3,7,-132,67
1189,002200178,Stephen Curry,2PT Field Goal,Restricted Area,19,0,Missed,3,10,173,183
1217,002200180,Stephen Curry,2PT Field Goal,Mid-Range,14,0,Missed,4,9,-71,45
441,002200127,Stephen Curry,3PT Field Goal,Left Corner 3,30,0,Missed,2,2,-16,320
1136,002200174,Stephen Curry,2PT Field Goal,Mid-Range,18,0,Missed,2,7,-27,122
663,002200140,Stephen Curry,3PT Field Goal,Above the Break 3,33,0,Missed,3,4,-59,265
1234,002200181,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),15,0,Missed,3,7,217,25
317,002200120,Stephen Curry,3PT Field Goal,Above the Break 3,25,0,Missed,2,11,196,389
648,002200140,Stephen Curry,3PT Field Goal,Above the Break 3,34,0,Missed,4,1,153,433
709,002200143,Stephen Curry,3PT Field Goal,Above the Break 3,33,0,Missed,3,10,225,107
972,002200162,Stephen Curry,2PT Field Goal,Restricted Area,16,1,Made,2,10,123,162
627,002200138,Stephen Curry,3PT Field Goal,Above the Break 3,22,0,Missed,3,1,145,370
632,002200139,Stephen Curry,3PT Field Goal,Above the Break 3,22,1,Made,2,5,-181,380
1316,002200105,Stephen Curry,2PT Field Goal,Mid-Range,7,0,Missed,3,6,186,31
1245,002200100,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),3,1,Made,3,8,181,87
795,002200150,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),12,1,Made,1,7,-4,178
645,002200139,Stephen Curry,3PT Field Goal,Above the Break 3,23,1,Made,2,5,-41,375
1012,002200165,Stephen Curry,2PT Field Goal,Restricted Area,15,1,Made,1,7,101,3
556,002200134,Stephen Curry,3PT Field Goal,Above the Break 3,25,1,Made,4,3,151,368
681,002200142,Stephen Curry,3PT Field Goal,Above the Break 3,23,0,Missed,4,0,35,358
577,002200135,Stephen Curry,3PT Field Goal,Above the Break 3,30,0,Missed,1,0,118,300
1109,002200172,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),1,1,Made,3,10,6,1
1183,002200177,Stephen Curry,2PT Field Goal,Restricted Area,11,0,Missed,2,10,19,135
524,002200132,Stephen Curry,3PT Field Goal,Left Corner 3,34,1,Made,4,1,22,106
1059,002200168,Stephen Curry,2PT Field Goal,Mid-Range,1,1,Made,4,6,195,131
540,002200133,Stephen Curry,3PT Field Goal,Above the Break 3,30,0,Missed,2,9,20,420
1194,002200178,Stephen Curry,2PT Field Goal,Mid-Range,21,1,Made,3,2,201,211
748,002200145,Stephen Curry,3PT Field Goal,Above the Break 3,27,1,Made,2,1,155,223
1248,002200100,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),6,1,Made,1,11,60,218
484,002200130,Stephen Curry,3PT Field Goal,Above the Break 3,23,0,Missed,3,3,-198,407
95,002200107,Stephen Curry,3PT Field Goal,Above the Break 3,29,0,Missed,2,0,-105,223
1020,002200166,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),9,1,Made,1,7,153,79
563,002200135,Stephen Curry,3PT Field Goal,Above the Break 3,29,0,Missed,1,0,-239,125
742,002200145,Stephen Curry,3PT Field Goal,Above the Break 3,32,0,Missed,3,7,12,190
863,002200154,Stephen Curry,2PT Field Goal,Restricted Area,18,0,Missed,2,11,166,74
891,002200156,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),21,1,Made,4,2,204,41
1038,002200167,Stephen Curry,2PT Field Goal,Restricted Area,3,0,Missed,3,0,105,176
206,002200114,Stephen Curry,3PT Field Goal,Right Corner 3,24,0,Missed,1,7,130,88
392,002200125,Stephen Curry,3PT Field Goal,Right Corner 3,29,1,Made,3,11,217,453
794,002200150,Stephen Curry,2PT Field Goal,Restricted Area,13,1,Made,1,11,52,194
870,002200155,Stephen Curry,2PT Field Goal,Mid-Range,15,1,Made,3,0,159,23
397,002200125,Stephen Curry,3PT Field Goal,Above the Break 3,27,0,Missed,4,10,-4,127
766,002200148,Stephen Curry,2PT Field Goal,Mid-Range,0,1,Made,3,3,187,154
1341,002200107,Stephen Curry,2PT Field Goal,Restricted Area,17,1,Made,2,9,104,185
1028,002200166,Stephen Curry,2PT Field Goal,Mid-Range,0,1,Made,1,5,-58,97
642,002200139,Stephen Curry,3PT Field Goal,Above the Break 3,25,0,Missed,3,6,157,138
612,002200137,Stephen Curry,3PT Field Goal,Right Corner 3,27,0,Missed,3,7,61,320
960,002200161,Stephen Curry,2PT Field Goal,Mid-Range,0,1,Made,1,11,-195,188
725,002200144,Stephen Curry,3PT Field Goal,Above the Break 3,30,0,Missed,2,1,13,70
683,002200142,Stephen Curry,3PT Field Goal,Above the Break 3,24,1,Made,3,8,-71,201
98,002200107,Stephen Curry,3PT Field Goal,Left Corner 3,26,0,Missed,4,4,-228,52
804,002200150,Stephen Curry,2PT Field Goal,Mid-Range,11,1,Made,4,1,-131,180
406,002200125,Stephen Curry,3PT Field Goal,Right Corner 3,28,0,Missed,2,2,-247,441
502,002200131,Stephen Curry,3PT Field Goal,Above the Break 3,27,0,Missed,2,5,86,355
1071,002200169,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),17,1,Made,2,0,-49,207
1056,002200168,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),1,0,Missed,3,9,-106,67
929,002200159,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),18,0,Missed,2,5,-29,99
779,002200148,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),15,1,Made,4,2,-28,126
200,002200113,Stephen Curry,3PT Field Goal,Above the Break 3,32,1,Made,4,4,176,379
134,002200109,Stephen Curry,3PT Field Goal,Right Corner 3,27,1,Made,1,7,16,360
1051,002200168,Stephen Curry,2PT Field Goal,Mid-Range,5,1,Made,4,9,-139,86
40,002200104,Stephen Curry,3PT Field Goal,Above the Break 3,29,0,Missed,3,6,-56,400
1017,002200165,Stephen Curry,2PT Field Goal,Restricted Area,8,1,Made,4,3,-155,51
230,002200115,Stephen Curry,3PT Field Goal,Above the Break 3,33,0,Missed,1,0,-158,308
378,002200124,Stephen Curry,3PT Field Goal,Above the Break 3,31,1,Made,4,4,-120,86
288,002200118,Stephen Curry,3PT Field Goal,Above the Break 3,32,1,Made,1,5,-133,276
418,002200126,Stephen Curry,3PT Field Goal,Above the Break 3,22,0,Missed,2,11,-216,266
391,002200124,Stephen Curry,3PT Field Goal,Left Corner 3,25,1,Made,2,7,-196,392
592,002200136,Stephen Curry,3PT Field Goal,Above the Break 3,34,1,Made,2,7,73,206
1162,002200176,Stephen Curry,2PT Field Goal,Mid-Range,18,1,Made,3,0,14,32
1086,002200170,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),17,1,Made,1,6,-33,168
647,002200140,Stephen Curry,3PT Field Goal,Above the Break 3,28,1,Made,3,7,209,405
1152,002200175,Stephen Curry,2PT Field Goal,Restricted Area,20,1,Made,1,3,143,111
520,002200132,Stephen Curry,3PT Field Goal,Above the Break 3,32,0,Missed,3,0,-11,330
64,002200105,Stephen Curry,3PT Field Goal,Above the Break 3,31,0,Missed,3,9,-155,256
14,002200102,Stephen Curry,3PT Field Goal,Above the Break 3,28,0,Missed,3,11,-116,200
1180,002200177,Stephen Curry,2PT Field Goal,Mid-Range,10,0,Missed,1,11,78,88
1064,002200169,Stephen Curry,2PT Field Goal,Restricted Area,11,1,Made,3,6,64,53
492,002200130,Stephen Curry,3PT Field Goal,Above the Break 3,33,1,Made,3,7,188,393
379,002200124,Stephen Curry,3PT Field Goal,Above the Break 3,24,1,Made,2,4,133,395
187,002200112,Stephen Curry,3PT Field Goal,Above the Break 3,29,0,Missed,1,8,17,142
763,002200147,Stephen Curry,2PT Field Goal,Mid-Range,14,0,Missed,1,5,-36,211
216,002200114,Stephen Curry,3PT Field Goal,Above the Break 3,28,0,Missed,1,3,7,205
791,002200149,Stephen Curry,2PT Field Goal,Mid-Range,21,1,Made,2,3,-103,3
1076,002200170,Stephen Curry,2PT Field Goal,Restricted Area,2,1,Made,1,8,189,129
878,002200156,Stephen Curry,2PT Field Goal,Restricted Area,5,1,Made,2,8,104,68
337,002200121,Stephen Curry,3PT Field Goal,Above the Break 3,26,1,Made,3,7,69,137
719,002200144,Stephen Curry,3PT Field Goal,Above the Break 3,34,0,Missed,1,11,124,398
295,002200119,Stephen Curry,3PT Field Goal,Above the Break 3,24,1,Made,2,6,174,240
1016,002200165,Stephen Curry,2PT Field Goal,Mid-Range,13,0,Missed,1,5,52,163
1275,002200102,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),18,0,Missed,4,7,2,2
455,002200128,Stephen Curry,3PT Field Goal,Right Corner 3,34,0,Missed,3,3,150,108
815,002200151,Stephen Curry,2PT Field Goal,Restricted Area,18,1,Made,3,2,-215,139
269,002200117,Stephen Curry,3PT Field Goal,Right Corner 3,32,0,Missed,3,1,215,144
995,002200164,Stephen Curry,2PT Field Goal,Mid-Range,21,1,Made,3,0,-182,35
201,002200113,Stephen Curry,3PT Field Goal,Right Corner 3,29,1,Made,2,1,-98,198
161,002200111,Stephen Curry,3PT Field Goal,Left Corner 3,25,0,Missed,1,6,108,130
729,002200144,Stephen Curry,3PT Field Goal,Above the Break 3,23,0,Missed,1,9,-155,456
401,002200125,Stephen Curry,3PT Field Goal,Above the Break 3,24,1,Made,4,9,245,276
702,002200143,Stephen Curry,3PT Field Goal,Above the Break 3,24,0,Missed,2,8,89,432
1129,002200173,Stephen Curry,2PT Field Goal,Mid-Range,14,1,Made,2,8,177,181
565,002200135,Stephen Curry,3PT Field Goal,Above the Break 3,29,0,Missed,4,1,117,18
1021,002200166,Stephen Curry,2PT Field Goal,Restricted Area,4,1,Made,3,6,-104,183
1025,002200166,Stephen Curry,2PT Field Goal,Mid-Range,19,1,Made,1,11,148,92
1104,002200172,Stephen Curry,2PT Field Goal,Mid-Range,17,1,Made,2,6,-72,64
205,002200114,Stephen Curry,3PT Field Goal,Above the Break 3,32,0,Missed,2,1,87,61
34,002200103,Stephen Curry,3PT Field Goal,Right Corner 3,24,0,Missed,1,9,-139,59
775,002200148,Stephen Curry,2PT Field Goal,Restricted Area,10,1,Made,1,2,52,219
508,002200131,Stephen Curry,3PT Field Goal,Above the Break 3,25,1,Made,3,3,-140,306
1329,002200106,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),13,1,Made,4,2,65,4
91,002200107,Stephen Curry,3PT Field Goal,Above the Break 3,31,1,Made,1,9,-115,185
897,002200157,Stephen Curry,2PT Field Goal,Mid-Range,6,0,Missed,1,6,-113,78
564,002200135,Stephen Curry,3PT Field Goal,Above the Break 3,33,1,Made,3,0,-246,56
776,002200148,Stephen Curry,2PT Field Goal,Restricted Area,7,1,Made,4,3,70,132
241,002200116,Stephen Curry,3PT Field Goal,Above the Break 3,22,1,Made,4,2,-128,389
13,002200102,Stephen Curry,3PT Field Goal,Above the Break 3,32,1,Made,1,7,-88,418
315,002200120,Stephen Curry,3PT Field Goal,Right Corner 3,27,1,Made,1,4,231,391
600,002200137,Stephen Curry,3PT Field Goal,Right Corner 3,33,0,Missed,4,2,163,312
387,002200124,Stephen Curry,3PT Field Goal,Above the Break 3,25,1,Made,4,10,130,167
1297,002200103,Stephen Curry,2PT Field Goal,Restricted Area,11,1,Made,4,0,-69,163
166,002200111,Stephen Curry,3PT Field Goal,Above the Break 3,26,1,Made,2,6,181,465
840,002200153,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),5,1,Made,1,10,-79,65
20,002200103,Stephen Curry,3PT Field Goal,Above the Break 3,24,0,Missed,1,1,-81,44
646,002200139,Stephen Curry,3PT Field Goal,Above the Break 3,26,0,Missed,1,10,94,181
1154,002200175,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,1,Made,4,6,186,188
831,002200152,Stephen Curry,2PT Field Goal,Mid-Range,1,1,Made,3,7,-141,37
1267,002200101,Stephen Curry,2PT Field Goal,Mid-Range,7,1,Made,3,6,-67,55
562,002200135,Stephen Curry,3PT Field Goal,Above the Break 3,29,0,Missed,4,1,21,82
1315,002200105,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),15,1,Made,1,8,-159,106
686,002200142,Stephen Curry,3PT Field Goal,Left Corner 3,30,0,Missed,3,7,-96,189
957,002200161,Stephen Curry,2PT Field Goal,Restricted Area,7,0,Missed,3,8,-189,14
189,002200113,Stephen Curry,3PT Field Goal,Above the Break 3,27,0,Missed,4,4,-244,136
975,002200162,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),7,1,Made,2,10,-123,182
699,002200143,Stephen Curry,3PT Field Goal,Right Corner 3,26,0,Missed,1,10,213,112
510,002200131,Stephen Curry,3PT Field Goal,Above the Break 3,24,1,Made,3,1,-25,411
1082,002200170,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),1,0,Missed,1,1,-75,84
474,002200129,Stephen Curry,3PT Field Goal,Above the Break 3,25,1,Made,4,0,148,36
856,002200154,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),9,0,Missed,3,2,-35,98
747,002200145,Stephen Curry,3PT Field Goal,Above the Break 3,34,0,Missed,3,4,-224,310
252,002200116,Stephen Curry,3PT Field Goal,Right Corner 3,27,0,Missed,3,2,120,185
21,002200103,Stephen Curry,3PT Field Goal,Above the Break 3,33,1,Made,4,11,89,285
459,002200128,Stephen Curry,3PT Field Goal,Above the Break 3,22,0,Missed,3,7,-126,396
1184,002200177,Stephen Curry,2PT Field Goal,Mid-Range,16,1,Made,3,1,-201,15
276,002200118,Stephen Curry,3PT Field Goal,Above the Break 3,31,1,Made,2,4,152,315
955,002200161,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),11,1,Made,4,11,-65,81
1215,002200180,Stephen Curry,2PT Field Goal,Restricted Area,13,1,Made,1,0,-72,45
385,002200124,Stephen Curry,3PT Field Goal,Above the Break 3,24,1,Made,1,0,197,31
805,002200150,Stephen Curry,2PT Field Goal,Mid-Range,12,1,Made,2,11,-21,151
343,002200122,Stephen Curry,3PT Field Goal,Above the Break 3,32,1,Made,3,9,222,113
769,002200148,Stephen Curry,2PT Field Goal,Mid-Range,11,1,Made,1,5,-185,172
1332,002200106,Stephen Curry,2PT Field Goal,Restricted Area,14,1,Made,4,10,159,108
130,002200109,Stephen Curry,3PT Field Goal,Above the Break 3,23,0,Missed,2,4,156,137
871,002200155,Stephen Curry,2PT Field Goal,Mid-Range,21,1,Made,4,5,-194,14
1123,002200173,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),16,1,Made,4,5,-101,100
87,002200107,Stephen Curry,3PT Field Goal,Left Corner 3,34,0,Missed,4,4,-171,373
330,002200121,Stephen Curry,3PT Field Goal,Right Corner 3,22,1,Made,4,0,-131,392
1238,002200181,Stephen Curry,2PT Field Goal,Mid-Range,18,1,Made,2,9,-115,129
466,002200129,Stephen Curry,3PT Field Goal,Above the Break 3,29,1,Made,2,10,-48,191
121,002200109,Stephen Curry,3PT Field Goal,Above the Break 3,24,0,Missed,2,4,-245,179
1044,002200167,Stephen Curry,2PT Field Goal,In The Paint (Non-RA),13,0,Missed,2,8,-128,8
1095,002200171,Stephen Curry,2PT Field Goal,Restricted Area,8,1,Made,1,1,188,12
1130,002200174,Stephen Curry,2PT Field Goal,Mid-Range,9,1,Made,2,7,199,185
1294,002200103,Stephen Curry,2PT Field Goal,Restricted Area,8,1,Made,2,1,-198,22
860,002200154,Stephen Curry,2PT Field Goal,Restricted Area,18,0,Missed,1,11,-141,82
1126,002200173,Stephen Curry,2PT Field Goal,Restricted Area,20,1,Made,4,3,52,31
